"id","icao","iata","name","city","municipality","country_id/id","elevation","latitude","longitude","tz","lid"
"aerodrome_KM93","KM93","","Houston County Airport","Mc Kinnon","Tennessee","base.us","370","36.31672","-87.9167","America/Chicago","M93"
"aerodrome_KM94","KM94","","Desert Aire Regional Airport","Mattawa","Washington","base.us","586","46.68725","-119.91973","America/Los_Angeles","M94"
"aerodrome_KM95","KM95","","Richard Arthur Field","Fayette","Alabama","base.us","357","33.70911","-87.81521","America/Chicago","M95"
"aerodrome_KM99","KM99","","Shady Lane Airport","St Johns","Michigan","base.us","680","43.0612","-84.54839","America/Detroit","M99"
"aerodrome_KMAC","KMAC","MAC","Macon Downtown Airport","Macon","Georgia","base.us","436","32.82176","-83.56193","America/New_York","MAC"
"aerodrome_KMAE","KMAE","MAE","Madera Municipal Airport","Madera","California","base.us","255","36.9886","-120.11245","America/Los_Angeles","MAE"
"aerodrome_KMAF","KMAF","MAF","Midland International Air And Space Port Airport","Midland","Texas","base.us","2872","31.94253","-102.20192","America/Chicago","MAF"
"aerodrome_KMAI","KMAI","","Marianna Municipal Airport","Marianna","Florida","base.us","110","30.83822","-85.18222","America/New_York","MAI"
"aerodrome_KMAL","KMAL","","Malone-Dufort Airport","Malone","New York","base.us","789","44.85367","-74.32894","America/New_York","MAL"
"aerodrome_KMAN","KMAN","","Nampa Municipal Airport","Nampa","Idaho","base.us","2537","43.58134","-116.52306","America/Boise","MAN"
"aerodrome_KMAO","KMAO","","Marion County Airport","Marion","South Carolina","base.us","92","34.18117","-79.33472","America/New_York","MAO"
"aerodrome_KMAW","KMAW","MAW","Malden Regional Airport","Malden","Missouri","base.us","295","36.5982","-89.99255","America/Chicago","MAW"
"aerodrome_KMBG","KMBG","MBG","Mobridge Municipal Airport","Mobridge","South Dakota","base.us","1716","45.54628","-100.40628","America/Chicago","MBG"
"aerodrome_KMBL","KMBL","MBL","Manistee County/Blacker Airport","Manistee","Michigan","base.us","621","44.27246","-86.2469","America/Detroit","MBL"
"aerodrome_KMBO","KMBO","DXE","Bruce Campbell Field","Madison","Mississippi","base.us","325","32.43867","-90.10311","America/Chicago","MBO"
"aerodrome_KMBS","KMBS","MBS","Mbs International Airport","Saginaw","Michigan","base.us","668","43.53293","-84.07964","America/New_York","MBS"
"aerodrome_KMBT","KMBT","","Murfreesboro Municipal Airport","Murfreesboro","Tennessee","base.us","614","35.87866","-86.37747","America/Chicago","MBT"
"aerodrome_KMBY","KMBY","MBY","Omar N Bradley Airport","Moberly","Missouri","base.us","866","39.5","-92.4","America/Chicago","MBY"
"aerodrome_KMCB","KMCB","MCB","Mc Comb/Pike County/John E Lewis Field","Mc Comb","Mississippi","base.us","413","31.17844","-90.47186","America/Chicago","MCB"
"aerodrome_KMCC","KMCC","MCC","Mc Clellan Airfield","Sacramento","California","base.us","76","38.66764","-121.40061","America/Los_Angeles","MCC"
"aerodrome_KMCD","KMCD","MCD","Mackinac Island Airport","Mackinac Island","Michigan","base.us","741","45.86498","-84.63709","America/Detroit","MCD"
"aerodrome_KMCE","KMCE","MCE","Merced Yosemite Regional Airport","Merced","California","base.us","155","37.3","-120.5","America/Los_Angeles","MCE"
"aerodrome_KMCF","KMCF","MCF","Macdill Afb Airport","Tampa","Florida","base.us","14","27.84934","-82.52122","America/New_York","MCF"
"aerodrome_KMCI","KMCI","MCI","Kansas City International Airport","Kansas City","Missouri","base.us","1026","39.29761","-94.71389","America/Chicago","MCI"
"aerodrome_KMCK","KMCK","MCK","Mc Cook Ben Nelson Regional Airport","Mc Cook","Nebraska","base.us","2582","40.20628","-100.59208","America/Chicago","MCK"
"aerodrome_KMCN","KMCN","MCN","Middle Georgia Regional Airport","Macon","Georgia","base.us","354","32.69283","-83.64922","America/New_York","MCN"
"aerodrome_KMCO","KMCO","MCO","Orlando International Airport","Orlando","Florida","base.us","96","28.42939","-81.309","America/New_York","MCO"
"aerodrome_KMCW","KMCW","MCW","Mason City Municipal Airport","Mason City","Iowa","base.us","1213","43.15781","-93.33125","America/Chicago","MCW"
"aerodrome_KMCX","KMCX","","White County Airport","Monticello","Indiana","base.us","678","40.71019","-86.76679","America/Indiana/Indianapolis","MCX"
"aerodrome_KMCZ","KMCZ","","Martin County Airport","Williamston","North Carolina","base.us","74","35.86219","-77.1782","America/New_York","MCZ"
"aerodrome_KMD1","KMD1","","Massey Aerodrome","Massey","Maryland","base.us","73","39.29936","-75.79939","America/New_York","MD1"
"aerodrome_KMDD","KMDD","MDD","Midland Airpark","Midland","Texas","base.us","2805","32.03657","-102.10153","America/Chicago","MDD"
"aerodrome_KMDF","KMDF","","Mooreland Municipal Airport","Mooreland","Oklahoma","base.us","1970","36.48477","-99.19417","America/Chicago","MDF"
"aerodrome_KMDH","KMDH","MDH","Southern Illinois Airport","Carbondale/Murphysboro","Illinois","base.us","411","37.77808","-89.25203","America/Chicago","MDH"
"aerodrome_KMDQ","KMDQ","","Huntsville Executive Tom Sharp Jr Field","Huntsville","Alabama","base.us","763","34.9","-86.6","America/Chicago","MDQ"
"aerodrome_KMDS","KMDS","XMD","Madison Municipal Airport","Madison","South Dakota","base.us","1718","44.01642","-97.08561","America/Chicago","MDS"
"aerodrome_KMDT","KMDT","MDT","Harrisburg International Airport","Harrisburg","Pennsylvania","base.us","310","40.19319","-76.76262","America/New_York","MDT"
"aerodrome_KMDW","KMDW","MDW","Chicago Midway International Airport","Chicago","Illinois","base.us","619","41.78597","-87.75242","America/Chicago","MDW"
"aerodrome_KMDZ","KMDZ","MDF","Taylor County Airport","Medford","Wisconsin","base.us","1478","45.10132","-90.30017","America/Chicago","MDZ"
"aerodrome_KME2","KME2","","Cutler Regional Airport","Cutler","Maine","base.us","55","44.68","-67.26436","America/New_York","ME2"
"aerodrome_KME5","KME5","","Banks Airport","Swans Island","Maine","base.us","100","44.16539","-68.42817","America/New_York","ME5"
"aerodrome_KME6","KME6","","Wales Airport","Wales","Maine","base.us","210","44.17453","-70.01894","America/New_York","ME6"
"aerodrome_KMEB","KMEB","MXE","Laurinburg/Maxton Airport","Maxton","North Carolina","base.us","215","34.79217","-79.3659","America/New_York","MEB"
"aerodrome_KMEI","KMEI","MEI","Key Field","Meridian","Mississippi","base.us","298","32.33261","-88.75186","America/Chicago","MEI"
"aerodrome_KMEJ","KMEJ","","Meade Municipal Airport","Meade","Kansas","base.us","2527","37.27868","-100.35646","America/Chicago","MEJ"
"aerodrome_KMEM","KMEM","MEM","Memphis International Airport","Memphis","Tennessee","base.us","340","35.04241","-89.97668","America/Chicago","MEM"
"aerodrome_KMER","KMER","MER","Castle Airport","Atwater","California","base.us","190","37.4","-120.6","America/Los_Angeles","MER"
"aerodrome_KMEV","KMEV","MEV","Minden-Tahoe Airport","Minden","Nevada","base.us","4723","39.0005","-119.75111","America/Los_Angeles","MEV"
"aerodrome_KMEY","KMEY","","James G Whiting Memorial Field","Mapleton","Iowa","base.us","1116","42.17829","-95.79365","America/Chicago","MEY"
"aerodrome_KMEZ","KMEZ","UMZ","Mena Intermountain Municipal Airport","Mena","Arkansas","base.us","1079","34.54551","-94.20242","America/Chicago","MEZ"
"aerodrome_KMFD","KMFD","MFD","Mansfield Lahm Regional Airport","Mansfield","Ohio","base.us","1297","40.82142","-82.51664","America/New_York","MFD"
"aerodrome_KMFE","KMFE","MFE","Mc Allen International Airport","Mc Allen","Texas","base.us","107","26.2","-98.2","America/Chicago","MFE"
"aerodrome_KMFI","KMFI","MFI","Marshfield Municipal Airport","Marshfield","Wisconsin","base.us","1277","44.63688","-90.18933","America/Chicago","MFI"
"aerodrome_KMFR","KMFR","MFR","Rogue Valley International - Medford Airport","Medford","Oregon","base.us","1335","42.37496","-122.87329","America/Los_Angeles","MFR"
"aerodrome_KMFV","KMFV","MFV","Accomack County Airport","Melfa","Virginia","base.us","47","37.64688","-75.76105","America/New_York","MFV"
"aerodrome_KMGC","KMGC","MGC","Michigan City Municipal-Phillips Field","Michigan City","Indiana","base.us","654","41.70332","-86.82124","America/Chicago","MGC"
"aerodrome_KMGE","KMGE","MGE","Dobbins Arb Airport","Marietta","Georgia","base.us","1068","33.91444","-84.51425","America/New_York","MGE"
"aerodrome_KMGG","KMGG","","Maple Lake Municipal-Bill Mavencamp Sr Field","Maple Lake","Minnesota","base.us","1028","45.23599","-93.98559","America/Chicago","MGG"
"aerodrome_KMGJ","KMGJ","MGJ","Orange County Airport","Montgomery","New York","base.us","369","41.51181","-74.26354","America/New_York","MGJ"
"aerodrome_KMGM","KMGM","MGM","Montgomery Regional (Dannelly Field) Airport","Montgomery","Alabama","base.us","221","32.30064","-86.39397","America/Chicago","MGM"
"aerodrome_KMGN","KMGN","","Harbor Springs Airport","Harbor Springs","Michigan","base.us","685","45.42547","-84.91347","America/Detroit","MGN"
"aerodrome_KMGR","KMGR","MGR","Moultrie Municipal Airport","Moultrie","Georgia","base.us","297","31.08558","-83.80281","America/New_York","MGR"
"aerodrome_KMGW","KMGW","MGW","Morgantown Municipal/Walter L Bill Hart Field","Morgantown","West Virginia","base.us","1243","39.6","-79.9","America/New_York","MGW"
"aerodrome_KMGY","KMGY","MGY","Dayton/Wright Brothers Airport","Dayton","Ohio","base.us","956","39.58897","-84.22486","America/New_York","MGY"
"aerodrome_KMHE","KMHE","MHE","Mitchell Municipal Airport","Mitchell","South Dakota","base.us","1304","43.77482","-98.03862","America/Chicago","MHE"
"aerodrome_KMHK","KMHK","MHK","Manhattan Regional Airport","Manhattan","Kansas","base.us","1066","39.14122","-96.67181","America/Chicago","MHK"
"aerodrome_KMHL","KMHL","MHL","Marshall Memorial Municipal Airport","Marshall","Missouri","base.us","778","39.09548","-93.203","America/Chicago","MHL"
"aerodrome_KMHP","KMHP","","John Edwin Jones Sr Field/Metter Municipal Airport","Metter","Georgia","base.us","197","32.37397","-82.08144","America/New_York","MHP"
"aerodrome_KMHR","KMHR","MHR","Sacramento Mather Airport","Sacramento","California","base.us","98","38.55531","-121.29721","America/Los_Angeles","MHR"
"aerodrome_KMHT","KMHT","MHT","Manchester Boston Regional Airport","Manchester","New Hampshire","base.us","266","42.93281","-71.43575","America/New_York","MHT"
"aerodrome_KMHV","KMHV","MHV","Mojave Air & Space Port/Rutan Field","Mojave","California","base.us","2801","35.05894","-118.15061","America/Los_Angeles","MHV"
"aerodrome_KMI1","KMI1","","Denton Farms Airport","Clare","Michigan","base.us","849","43.75386","-84.81094","America/Detroit","MI1"
"aerodrome_KMIA","KMIA","MIA","Miami International Airport","Miami","Florida","base.us","9","25.79536","-80.29012","America/New_York","MIA"
"aerodrome_KMIB","KMIB","MIB","Minot Afb Airport","Minot","North Dakota","base.us","1666","48.41577","-101.35804","America/Chicago","MIB"
"aerodrome_KMIC","KMIC","MIC","Crystal Airport","Minneapolis","Minnesota","base.us","869","45.06247","-93.35397","America/Chicago","MIC"
"aerodrome_KMIE","KMIE","MIE","Delaware County Regional Airport","Muncie","Indiana","base.us","937","40.24247","-85.39575","America/Indiana/Indianapolis","MIE"
"aerodrome_KMIO","KMIO","MIO","Miami Regional Airport","Miami","Oklahoma","base.us","806","36.90922","-94.8875","America/Chicago","MIO"
"aerodrome_KMIT","KMIT","MIT","Shafter-Minter Field","Shafter","California","base.us","424","35.50748","-119.19213","America/Los_Angeles","MIT"
"aerodrome_KMIV","KMIV","MIV","Millville Municipal Airport","Millville","New Jersey","base.us","84","39.36781","-75.07222","America/New_York","MIV"
"aerodrome_KMIW","KMIW","MIW","Marshalltown Municipal Airport","Marshalltown","Iowa","base.us","974","42.11275","-92.91778","America/Chicago","MIW"
"aerodrome_KMJD","KMJD","","Picayune Municipal Airport","Picayune","Mississippi","base.us","55","30.48747","-89.65119","America/Chicago","MJD"
"aerodrome_KMJQ","KMJQ","MJQ","Jackson Municipal Airport","Jackson","Minnesota","base.us","1445","43.7","-95.0","America/Chicago","MJQ"
"aerodrome_KMJX","KMJX","MJX","Ocean County Airport","Toms River","New Jersey","base.us","86","39.92604","-74.29553","America/New_York","MJX"
"aerodrome_KMKA","KMKA","","Miller Municipal Airport","Miller","South Dakota","base.us","1569","44.52524","-98.95808","America/Chicago","MKA"
"aerodrome_KMKC","KMKC","MKC","Charles B Wheeler Downtown Airport","Kansas City","Missouri","base.us","756","39.12294","-94.59283","America/Chicago","MKC"
"aerodrome_KMKE","KMKE","MKE","General Mitchell International Airport","Milwaukee","Wisconsin","base.us","728","42.94693","-87.89706","America/Chicago","MKE"
"aerodrome_KMKG","KMKG","MKG","Muskegon County Airport","Muskegon","Michigan","base.us","628","43.16767","-86.23544","America/New_York","MKG"
"aerodrome_KMKJ","KMKJ","","Mountain Empire Airport","Marion/Wytheville","Virginia","base.us","2558","36.89485","-81.34995","America/New_York","MKJ"
"aerodrome_KMKL","KMKL","MKL","Mc Kellar-Sipes Regional Airport","Jackson","Tennessee","base.us","433","35.59988","-88.91561","America/Chicago","MKL"
"aerodrome_KMKN","KMKN","","Comanche County-City Airport","Comanche","Texas","base.us","1386","31.92031","-98.59919","America/Chicago","MKN"
"aerodrome_KMKO","KMKO","MKO","Muskogee-Davis Regional Airport","Muskogee","Oklahoma","base.us","611","35.65775","-95.36164","America/Chicago","MKO"
"aerodrome_KMKS","KMKS","","Berkeley County Airport","Moncks Corner","South Carolina","base.us","74","33.18484","-80.03698","America/New_York","MKS"
"aerodrome_KMKT","KMKT","MKT","Mankato Regional Airport","Mankato","Minnesota","base.us","1020","44.22278","-93.91931","America/Chicago","MKT"
"aerodrome_KMKV","KMKV","","Marksville Municipal Airport","Marksville","Louisiana","base.us","78","31.09465","-92.06906","America/Chicago","MKV"
"aerodrome_KMKY","KMKY","MRK","Marco Island Executive Airport","Marco Island","Florida","base.us","5","26.0","-81.7","America/New_York","MKY"
"aerodrome_KMLB","KMLB","MLB","Melbourne Orlando International Airport","Melbourne","Florida","base.us","33","28.10275","-80.64525","America/New_York","MLB"
"aerodrome_KMLC","KMLC","MLC","Mc Alester Regional Airport","Mc Alester","Oklahoma","base.us","770","34.88239","-95.78347","America/Chicago","MLC"
"aerodrome_KMLD","KMLD","MLD","Malad City Airport","Malad City","Idaho","base.us","4503","42.17013","-112.29268","America/Denver","MLD"
"aerodrome_KMLE","KMLE","MIQ","Millard Airport","Omaha","Nebraska","base.us","1050","41.19599","-96.11226","America/Chicago","MLE"
"aerodrome_KMLF","KMLF","MLF","Milford Municipal/Ben And Judy Briscoe Field","Milford","Utah","base.us","5042","38.42664","-113.01327","America/Denver","MLF"
"aerodrome_KMLI","KMLI","MLI","Quad Cities International Airport","Moline","Illinois","base.us","589","41.44828","-90.50753","America/Chicago","MLI"
"aerodrome_KMLJ","KMLJ","MLJ","Baldwin County Regional Airport","Milledgeville","Georgia","base.us","384","33.2","-83.2","America/New_York","MLJ"
"aerodrome_KMLS","KMLS","MLS","Frank Wiley Field","Miles City","Montana","base.us","2634","46.42689","-105.88823","America/Denver","MLS"
"aerodrome_KMLT","KMLT","MLT","Millinocket Municipal Airport","Millinocket","Maine","base.us","408","45.64783","-68.68556","America/New_York","MLT"
"aerodrome_KMLU","KMLU","MLU","Monroe Regional Airport","Monroe","Louisiana","base.us","78","32.5","-92.0","America/Chicago","MLU"
"aerodrome_KMMH","KMMH","MMH","Mammoth Yosemite Airport","Mammoth Lakes","California","base.us","7134","37.62406","-118.83875","America/Los_Angeles","MMH"
"aerodrome_KMMI","KMMI","MMI","Mcminn County Airport","Athens","Tennessee","base.us","874","35.39919","-84.56178","America/New_York","MMI"
"aerodrome_KMMK","KMMK","","Meriden Markham Municipal Airport","Meriden","Connecticut","base.us","103","41.50871","-72.82948","America/New_York","MMK"
"aerodrome_KMML","KMML","MML","Southwest Minnesota Regional Marshall/Ryan Field","Marshall","Minnesota","base.us","1182","44.45172","-95.82442","America/Chicago","MML"
"aerodrome_KMMS","KMMS","MMS","Selfs Airport","Marks","Mississippi","base.us","161","34.23144","-90.28956","America/Chicago","MMS"
"aerodrome_KMMT","KMMT","MMT","Mc Entire Jngb Airport","Eastover","South Carolina","base.us","254","33.92077","-80.80114","America/New_York","MMT"
"aerodrome_KMMU","KMMU","MMU","Morristown Municipal Airport","Morristown","New Jersey","base.us","186","40.79934","-74.41489","America/New_York","MMU"
"aerodrome_KMMV","KMMV","","Mc Minnville Municipal Airport","Mc Minnville","Oregon","base.us","162","45.19456","-123.13606","America/Los_Angeles","MMV"
"aerodrome_KMNE","KMNE","","Minden Airport","Minden","Louisiana","base.us","278","32.64603","-93.29808","America/Chicago","MNE"
"aerodrome_KMNF","KMNF","","Mountain View Airport","Mountain View","Missouri","base.us","1182","36.99283","-91.71447","America/Chicago","MNF"
"aerodrome_KMNI","KMNI","","Santee Cooper Regional Airport","Manning","South Carolina","base.us","102","33.5871","-80.20867","America/New_York","MNI"
"aerodrome_KMNM","KMNM","MNM","Menominee Regional Airport","Menominee","Michigan","base.us","624","45.12669","-87.63854","America/Menominee","MNM"
"aerodrome_KMNN","KMNN","MNN","Marion Municipal Airport","Marion","Ohio","base.us","993","40.61625","-83.06347","America/New_York","MNN"
"aerodrome_KMNV","KMNV","","Monroe County Airport","Madisonville","Tennessee","base.us","1031","35.54523","-84.3804","America/New_York","MNV"
"aerodrome_KMNZ","KMNZ","","Hamilton Municipal Airport","Hamilton","Texas","base.us","1304","31.66592","-98.14864","America/Chicago","MNZ"
"aerodrome_KMO1","KMO1","","Richland Municipal Airport","Richland","Missouri","base.us","1110","37.87489","-92.40806","America/Chicago","MO1"
"aerodrome_KMO2","KMO2","","Flying Bar H Ranch Airport","Springfield","Missouri","base.us","1380","37.17515","-93.12893","America/Chicago","MO2"
"aerodrome_KMO3","KMO3","","Stockton Municipal Airport","Stockton","Missouri","base.us","1042","37.66028","-93.81683","America/Chicago","MO3"
"aerodrome_KMO5","KMO5","","Bollinger-Crass Memorial Airport","Van Buren","Missouri","base.us","652","37.00939","-91.00689","America/Chicago","MO5"
"aerodrome_KMO8","KMO8","","North Central Missouri Regional Airport","Brookfield","Missouri","base.us","844","39.77136","-93.01278","America/Chicago","MO8"
"aerodrome_KMO9","KMO9","","Kingsley Airfield","Miller","Missouri","base.us","1272","37.22981","-93.93021","America/Chicago","MO9"
"aerodrome_KMOB","KMOB","MOB","Mobile Regional Airport","Mobile","Alabama","base.us","218","30.69142","-88.24283","America/Chicago","MOB"
"aerodrome_KMOD","KMOD","MOD","Modesto City-County-Harry Sham Field","Modesto","California","base.us","99","37.62582","-120.95443","America/Los_Angeles","MOD"
"aerodrome_KMOP","KMOP","MOP","Mount Pleasant Municipal Airport","Mount Pleasant","Michigan","base.us","754","43.62164","-84.73731","America/Detroit","MOP"
"aerodrome_KMOR","KMOR","MOR","Moore-Murrell Airport","Morristown","Tennessee","base.us","1313","36.17939","-83.37544","America/New_York","MOR"
"aerodrome_KMOS","KMOS","MOS","Moses Point Airport","Elim","Alaska","base.us","14","64.69818","-162.0573","America/Nome","MOS"
"aerodrome_KMOT","KMOT","MOT","Minot International Airport","Minot","North Dakota","base.us","1715","48.25764","-101.27803","America/Chicago","MOT"
"aerodrome_KMOX","KMOX","MOX","Morris Municipal/Charlie Schmidt Field","Morris","Minnesota","base.us","1135","45.56518","-95.96639","America/Chicago","MOX"
"aerodrome_KMPE","KMPE","","Philadelphia Municipal Airport","Philadelphia","Mississippi","base.us","458","32.79921","-89.126","America/Chicago","MPE"
"aerodrome_KMPG","KMPG","","Marshall County Airport","Moundsville","West Virginia","base.us","1214","39.88083","-80.73578","America/New_York","MPG"
"aerodrome_KMPI","KMPI","RMY","Mariposa-Yosemite Airport","Mariposa","California","base.us","2254","37.51086","-120.03953","America/Los_Angeles","MPI"
"aerodrome_KMPJ","KMPJ","MPJ","Petit Jean Park Airport","Morrilton","Arkansas","base.us","923","35.13883","-92.90919","America/Chicago","MPJ"
"aerodrome_KMPO","KMPO","MPO","Pocono Mountains Regional Airport","Mount Pocono","Pennsylvania","base.us","1915","41.13769","-75.38006","America/New_York","MPO"
"aerodrome_KMPR","KMPR","MPR","Mc Pherson Airport","Mc Pherson","Kansas","base.us","1498","38.35239","-97.6913","America/Chicago","MPR"
"aerodrome_KMPV","KMPV","MPV","Edward F Knapp State Airport","Barre/Montpelier","Vermont","base.us","1165","44.20349","-72.5621","America/New_York","MPV"
"aerodrome_KMPZ","KMPZ","MPZ","Mount Pleasant Municipal Airport","Mount Pleasant","Iowa","base.us","730","40.94661","-91.51117","America/Chicago","MPZ"
"aerodrome_KMQB","KMQB","MQB","Macomb Municipal Airport","Macomb","Illinois","base.us","705","40.52008","-90.65239","America/Chicago","MQB"
"aerodrome_KMQI","KMQI","MEO","Dare County Regional Airport","Manteo","North Carolina","base.us","12","35.91898","-75.69554","America/New_York","MQI"
"aerodrome_KMQJ","KMQJ","","Indianapolis Regional Airport","Indianapolis","Indiana","base.us","862","39.84314","-85.89774","America/Indiana/Indianapolis","MQJ"
"aerodrome_KMQS","KMQS","CTH","Chester County G O Carlson Airport","Coatesville","Pennsylvania","base.us","660","39.97897","-75.86547","America/New_York","MQS"
"aerodrome_KMQW","KMQW","MQW","Telfair-Wheeler Airport","Mc Rae","Georgia","base.us","202","32.097","-82.87941","America/New_York","MQW"
"aerodrome_KMQY","KMQY","MQY","Smyrna Airport","Smyrna","Tennessee","base.us","543","36.00897","-86.52009","America/Chicago","MQY"
"aerodrome_KMRB","KMRB","MRB","Eastern Wv Regional/Shepherd Field","Martinsburg","West Virginia","base.us","564","39.40236","-77.983","America/New_York","MRB"
"aerodrome_KMRC","KMRC","MRC","Maury County Regional Airport","Columbia/Mount Pleasant","Tennessee","base.us","681","35.55434","-87.17914","America/Chicago","MRC"
"aerodrome_KMRF","KMRF","MRF","Marfa Municipal Airport","Marfa","Texas","base.us","4848","30.37111","-104.01753","America/Chicago","MRF"
"aerodrome_KMRH","KMRH","","Michael J Smith Field","Beaufort","North Carolina","base.us","10","34.73376","-76.66035","America/New_York","MRH"
"aerodrome_KMRJ","KMRJ","","Iowa County Airport","Mineral Point","Wisconsin","base.us","1170","42.88688","-90.23667","America/Chicago","MRJ"
"aerodrome_KMRN","KMRN","MRN","Foothills Regional Airport","Morganton","North Carolina","base.us","1269","35.82022","-81.61142","America/New_York","MRN"
"aerodrome_KMRT","KMRT","","Union County Airport","Marysville","Ohio","base.us","1020","40.2245","-83.35163","America/New_York","MRT"
"aerodrome_KMRY","KMRY","MRY","Monterey Regional Airport","Monterey","California","base.us","256","36.58695","-121.84278","America/Los_Angeles","MRY"
"aerodrome_KMS9","KMS9","","Eagles Ridge Airport","Hernando","Mississippi","base.us","262","34.79643","-89.91322","America/Chicago","MS9"
"aerodrome_KMSL","KMSL","MSL","Northwest Alabama Regional Airport","Muscle Shoals","Alabama","base.us","550","34.74531","-87.61022","America/Chicago","MSL"
"aerodrome_KMSN","KMSN","MSN","Dane County Regional/Truax Field","Madison","Wisconsin","base.us","886","43.13988","-89.3375","America/Chicago","MSN"
"aerodrome_KMSO","KMSO","MSO","Missoula Montana Airport","Missoula","Montana","base.us","3205","46.91631","-114.09056","America/Denver","MSO"
"aerodrome_KMSP","KMSP","MSP","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","Minnesota","base.us","841","44.88197","-93.22178","America/Chicago","MSP"
"aerodrome_KMSS","KMSS","MSS","Massena International-Richards Field","Massena","New York","base.us","221","44.93624","-74.84512","America/New_York","MSS"
"aerodrome_KMSV","KMSV","MSV","Sullivan County International Airport","Monticello","New York","base.us","1403","41.7","-74.8","America/New_York","MSV"
"aerodrome_KMSY","KMSY","MSY","Louis Armstrong New Orleans International Airport","New Orleans","Louisiana","base.us","3","29.99328","-90.25903","America/Chicago","MSY"
"aerodrome_KMT3","KMT3","","Knox Ridge Airport","Winifred","Montana","base.us","2950","47.61667","-108.84806","America/Denver","MT3"
"aerodrome_KMTC","KMTC","MTC","Selfridge Angb Airport","Mount Clemens","Michigan","base.us","579","42.61389","-82.83691","America/Detroit","MTC"
"aerodrome_KMTF","KMTF","MTX","Metro Field","Fairbanks","Alaska","base.us","432","64.80679","-147.76242","America/Anchorage","MTF"
"aerodrome_KMTH","KMTH","MTH","The Florida Keys Marathon International Airport","Marathon","Florida","base.us","5","24.72619","-81.05136","America/New_York","MTH"
"aerodrome_KMTJ","KMTJ","MTJ","Montrose Regional Airport","Montrose","Colorado","base.us","5758","38.50981","-107.89425","America/Denver","MTJ"
"aerodrome_KMTN","KMTN","MTN","Martin State Airport","Baltimore","Maryland","base.us","21","39.32567","-76.41378","America/New_York","MTN"
"aerodrome_KMTO","KMTO","MTO","Coles County Memorial Airport","Mattoon/Charleston","Illinois","base.us","722","39.47789","-88.27997","America/Chicago","MTO"
"aerodrome_KMTP","KMTP","MTP","Montauk Airport","Montauk","New York","base.us","6","41.07667","-71.92047","America/New_York","MTP"
"aerodrome_KMTV","KMTV","","Blue Ridge Airport","Martinsville","Virginia","base.us","940","36.63075","-80.01834","America/New_York","MTV"
"aerodrome_KMTW","KMTW","MTW","Manitowoc County Airport","Manitowoc","Wisconsin","base.us","650","44.12878","-87.68058","America/Chicago","MTW"
"aerodrome_KMUI","KMUI","MUI","Muir Army Air Field (Fort Indiantown Gap) Airport","Fort Indiantown Gap (Annville)","Pennsylvania","base.us","487","40.4","-76.6","America/New_York","MUI"
"aerodrome_KMUL","KMUL","MUL","Spence Airport","Moultrie","Georgia","base.us","292","31.13769","-83.70406","America/New_York","MUL"
"aerodrome_KMUO","KMUO","MUO","Mountain Home Afb Airport","Mountain Home","Idaho","base.us","2996","43.0436","-115.87243","America/Denver","MUO"
"aerodrome_KMUT","KMUT","MUT","Muscatine Municipal Airport","Muscatine","Iowa","base.us","547","41.36789","-91.14822","America/Chicago","MUT"
"aerodrome_KMVC","KMVC","MVC","Monroe County Aeroplex Airport","Monroeville","Alabama","base.us","419","31.45806","-87.35103","America/Chicago","MVC"
"aerodrome_KMVE","KMVE","MVE","Montevideo-Chippewa County Airport","Montevideo","Minnesota","base.us","1034","44.96919","-95.71039","America/Chicago","MVE"
"aerodrome_KMVI","KMVI","","Monte Vista Municipal Airport","Monte Vista","Colorado","base.us","7611","37.52873","-106.0459","America/Denver","MVI"
"aerodrome_KMVL","KMVL","MVL","Morrisville-Stowe State Airport","Morrisville","Vermont","base.us","732","44.53436","-72.614","America/New_York","MVL"
"aerodrome_KMVM","KMVM","","Machias Valley Airport","Machias","Maine","base.us","96","44.7031","-67.47859","America/New_York","MVM"
"aerodrome_KMVN","KMVN","MVN","Mount Vernon Airport","Mount Vernon","Illinois","base.us","480","38.32336","-88.8585","America/Chicago","MVN"
"aerodrome_KMVY","KMVY","MVY","Martha's Vineyard Airport","Vineyard Haven","Massachusetts","base.us","66","41.39342","-70.61387","America/New_York","MVY"
"aerodrome_KMWA","KMWA","MWA","Veterans Airport Of Southern Illinois Airport","Marion","Illinois","base.us","471","37.75497","-89.01108","America/Chicago","MWA"
"aerodrome_KMWC","KMWC","MWC","Lawrence J Timmerman Airport","Milwaukee","Wisconsin","base.us","744","43.11039","-88.03442","America/Chicago","MWC"
"aerodrome_KMWH","KMWH","MWH","Grant County International Airport","Moses Lake","Washington","base.us","1188","47.20858","-119.31914","America/Los_Angeles","MWH"
"aerodrome_KMWK","KMWK","","Mount Airy/Surry County Airport","Mount Airy","North Carolina","base.us","1268","36.46136","-80.55321","America/New_York","MWK"
"aerodrome_KMWL","KMWL","MWL","Mineral Wells Regional Airport","Mineral Wells","Texas","base.us","973","32.78161","-98.06018","America/Chicago","MWL"
"aerodrome_KMWM","KMWM","MWM","Windom Municipal Airport","Windom","Minnesota","base.us","1410","43.91341","-95.1094","America/Chicago","MWM"
"aerodrome_KMWO","KMWO","MWO","Middletown Regional/Hook Field","Middletown","Ohio","base.us","650","39.53175","-84.39644","America/New_York","MWO"
