"id","code","aerodrome_id/id","length","length_uom_id/id","width","width_uom_id/id"
"runway_YCWR_15","15","aerodrome_YCWR","1630.07","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YCWR_33","33","aerodrome_YCWR","1630.07","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YCWY_08","08","aerodrome_YCWY","999.74","uom.product_uom_meter","",""
"runway_YCWY_26","26","aerodrome_YCWY","999.74","uom.product_uom_meter","",""
"runway_YCXA_16","16","aerodrome_YCXA","999.74","uom.product_uom_meter","",""
"runway_YCXA_34","34","aerodrome_YCXA","999.74","uom.product_uom_meter","",""
"runway_YCYT_17","17","aerodrome_YCYT","1099.72","uom.product_uom_meter","",""
"runway_YCYT_35","35","aerodrome_YCYT","1099.72","uom.product_uom_meter","",""
"runway_YDAG_10","10","aerodrome_YDAG","1200.0","uom.product_uom_meter","",""
"runway_YDAG_28","28","aerodrome_YDAG","1200.0","uom.product_uom_meter","",""
"runway_YDAJ_11","11","aerodrome_YDAJ","1137.82","uom.product_uom_meter","",""
"runway_YDAJ_29","29","aerodrome_YDAJ","1137.82","uom.product_uom_meter","",""
"runway_YDAJ_15","15","aerodrome_YDAJ","791.87","uom.product_uom_meter","",""
"runway_YDAJ_33","33","aerodrome_YDAJ","791.87","uom.product_uom_meter","",""
"runway_YDAL_09","09","aerodrome_YDAL","1099.72","uom.product_uom_meter","",""
"runway_YDAL_27","27","aerodrome_YDAL","1099.72","uom.product_uom_meter","",""
"runway_YDAL_18","18","aerodrome_YDAL","649.83","uom.product_uom_meter","",""
"runway_YDAL_36","36","aerodrome_YDAL","649.83","uom.product_uom_meter","",""
"runway_YDAR_08","08","aerodrome_YDAR","609.9","uom.product_uom_meter","",""
"runway_YDAR_26","26","aerodrome_YDAR","609.9","uom.product_uom_meter","",""
"runway_YDAY_04","04","aerodrome_YDAY","914.1","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDAY_22","22","aerodrome_YDAY","914.1","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDAY_13","13","aerodrome_YDAY","1267.97","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_YDAY_31","31","aerodrome_YDAY","1267.97","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_YDBI_01","01","aerodrome_YDBI","1217.07","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDBI_19","19","aerodrome_YDBI","1217.07","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDBR_09","09","aerodrome_YDBR","1009.8","uom.product_uom_meter","",""
"runway_YDBR_27","27","aerodrome_YDBR","1009.8","uom.product_uom_meter","",""
"runway_YDBY_05","05","aerodrome_YDBY","1157.94","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YDBY_23","23","aerodrome_YDBY","1157.94","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YDBY_11","11","aerodrome_YDBY","1736.14","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDBY_29","29","aerodrome_YDBY","1736.14","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDDF_06","06","aerodrome_YDDF","979.93","uom.product_uom_meter","",""
"runway_YDDF_24","24","aerodrome_YDDF","979.93","uom.product_uom_meter","",""
"runway_YDEG_15","15","aerodrome_YDEG","799.8","uom.product_uom_meter","",""
"runway_YDEG_33","33","aerodrome_YDEG","799.8","uom.product_uom_meter","",""
"runway_YDER_16","16","aerodrome_YDER","699.82","uom.product_uom_meter","",""
"runway_YDER_34","34","aerodrome_YDER","699.82","uom.product_uom_meter","",""
"runway_YDEV_09","09","aerodrome_YDEV","944.88","uom.product_uom_meter","",""
"runway_YDEV_27","27","aerodrome_YDEV","944.88","uom.product_uom_meter","",""
"runway_YDEV_17","17","aerodrome_YDEV","849.78","uom.product_uom_meter","",""
"runway_YDEV_35","35","aerodrome_YDEV","849.78","uom.product_uom_meter","",""
"runway_YDGI_02","02","aerodrome_YDGI","1449.93","uom.product_uom_meter","",""
"runway_YDGI_20","20","aerodrome_YDGI","1449.93","uom.product_uom_meter","",""
"runway_YDGN_04","04","aerodrome_YDGN","1099.72","uom.product_uom_meter","",""
"runway_YDGN_22","22","aerodrome_YDGN","1099.72","uom.product_uom_meter","",""
"runway_YDGR_03","03","aerodrome_YDGR","999.74","uom.product_uom_meter","",""
"runway_YDGR_21","21","aerodrome_YDGR","999.74","uom.product_uom_meter","",""
"runway_YDGT_10","10","aerodrome_YDGT","1499.92","uom.product_uom_meter","",""
"runway_YDGT_28","28","aerodrome_YDGT","1499.92","uom.product_uom_meter","",""
"runway_YDGY_14","14","aerodrome_YDGY","999.74","uom.product_uom_meter","",""
"runway_YDGY_33","33","aerodrome_YDGY","999.74","uom.product_uom_meter","",""
"runway_YDHL_12","12","aerodrome_YDHL","799.8","uom.product_uom_meter","",""
"runway_YDHL_30","30","aerodrome_YDHL","799.8","uom.product_uom_meter","",""
"runway_YDIM_14","14","aerodrome_YDIM","999.74","uom.product_uom_meter","",""
"runway_YDIM_32","32","aerodrome_YDIM","999.74","uom.product_uom_meter","",""
"runway_YDIX_07","07","aerodrome_YDIX","969.87","uom.product_uom_meter","",""
"runway_YDIX_25","25","aerodrome_YDIX","969.87","uom.product_uom_meter","",""
"runway_YDKI_14","14","aerodrome_YDKI","814.73","uom.product_uom_meter","",""
"runway_YDKI_32","32","aerodrome_YDKI","814.73","uom.product_uom_meter","",""
"runway_YDLD_12","12","aerodrome_YDLD","1200.0","uom.product_uom_meter","",""
"runway_YDLD_30","30","aerodrome_YDLD","1200.0","uom.product_uom_meter","",""
"runway_YDLH_03","03","aerodrome_YDLH","999.74","uom.product_uom_meter","",""
"runway_YDLH_21","21","aerodrome_YDLH","999.74","uom.product_uom_meter","",""
"runway_YDLH_18","18","aerodrome_YDLH","899.77","uom.product_uom_meter","",""
"runway_YDLH_36","36","aerodrome_YDLH","899.77","uom.product_uom_meter","",""
"runway_YDLK_08","08","aerodrome_YDLK","599.85","uom.product_uom_meter","",""
"runway_YDLK_26","26","aerodrome_YDLK","599.85","uom.product_uom_meter","",""
"runway_YDLK_17","17","aerodrome_YDLK","1159.76","uom.product_uom_meter","",""
"runway_YDLK_35","35","aerodrome_YDLK","1159.76","uom.product_uom_meter","",""
"runway_YDLL_10","10","aerodrome_YDLL","999.74","uom.product_uom_meter","",""
"runway_YDLL_28","28","aerodrome_YDLL","999.74","uom.product_uom_meter","",""
"runway_YDLO_13","13","aerodrome_YDLO","1839.77","uom.product_uom_meter","",""
"runway_YDLO_31","31","aerodrome_YDLO","1839.77","uom.product_uom_meter","",""
"runway_YDLQ_06","06","aerodrome_YDLQ","1218.9","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDLQ_24","24","aerodrome_YDLQ","1218.9","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDLQ_12","12","aerodrome_YDLQ","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDLQ_30","30","aerodrome_YDLQ","600.15","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDLT_09","09","aerodrome_YDLT","979.93","uom.product_uom_meter","",""
"runway_YDLT_27","27","aerodrome_YDLT","979.93","uom.product_uom_meter","",""
"runway_YDLV_12","12","aerodrome_YDLV","856.79","uom.product_uom_meter","",""
"runway_YDLV_30","30","aerodrome_YDLV","856.79","uom.product_uom_meter","",""
"runway_YDLW_14","14","aerodrome_YDLW","1899.82","uom.product_uom_meter","",""
"runway_YDLW_32","32","aerodrome_YDLW","1899.82","uom.product_uom_meter","",""
"runway_YDME_08","08","aerodrome_YDME","999.74","uom.product_uom_meter","",""
"runway_YDME_26","26","aerodrome_YDME","999.74","uom.product_uom_meter","",""
"runway_YDMF_01","01","aerodrome_YDMF","974.75","uom.product_uom_meter","",""
"runway_YDMF_19","19","aerodrome_YDMF","974.75","uom.product_uom_meter","",""
"runway_YDMG_12","12","aerodrome_YDMG","1655.98","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDMG_30","30","aerodrome_YDMG","1655.98","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDMN_12","12","aerodrome_YDMN","959.82","uom.product_uom_meter","",""
"runway_YDMN_30","30","aerodrome_YDMN","959.82","uom.product_uom_meter","",""
"runway_YDMR_10","10","aerodrome_YDMR","1599.9","uom.product_uom_meter","",""
"runway_YDMR_28","28","aerodrome_YDMR","1599.9","uom.product_uom_meter","",""
"runway_YDNB_18","18","aerodrome_YDNB","1499.92","uom.product_uom_meter","",""
"runway_YDNB_36","36","aerodrome_YDNB","1499.92","uom.product_uom_meter","",""
"runway_YDNI_10","10","aerodrome_YDNI","499.87","uom.product_uom_meter","",""
"runway_YDNI_28","28","aerodrome_YDNI","499.87","uom.product_uom_meter","",""
"runway_YDNV_09","09","aerodrome_YDNV","1049.73","uom.product_uom_meter","",""
"runway_YDNV_27","27","aerodrome_YDNV","1049.73","uom.product_uom_meter","",""
"runway_YDNV_18","18","aerodrome_YDNV","799.8","uom.product_uom_meter","",""
"runway_YDNV_36","36","aerodrome_YDNV","799.8","uom.product_uom_meter","",""
"runway_YDOC_14","14","aerodrome_YDOC","1719.99","uom.product_uom_meter","",""
"runway_YDOC_32","32","aerodrome_YDOC","1719.99","uom.product_uom_meter","",""
"runway_YDOC_18","18","aerodrome_YDOC","3109.87","uom.product_uom_meter","",""
"runway_YDOC_36","36","aerodrome_YDOC","3109.87","uom.product_uom_meter","",""
"runway_YDOD_09","09","aerodrome_YDOD","1165.86","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDOD_27","27","aerodrome_YDOD","1165.86","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YDOD_18","18","aerodrome_YDOD","787.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDOD_36","36","aerodrome_YDOD","787.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDON_07","07","aerodrome_YDON","1049.73","uom.product_uom_meter","",""
"runway_YDON_25","25","aerodrome_YDON","1049.73","uom.product_uom_meter","",""
"runway_YDOO_08","08","aerodrome_YDOO","799.8","uom.product_uom_meter","",""
"runway_YDOO_26","26","aerodrome_YDOO","799.8","uom.product_uom_meter","",""
"runway_YDOP_11","11","aerodrome_YDOP","919.89","uom.product_uom_meter","",""
"runway_YDOP_29","29","aerodrome_YDOP","919.89","uom.product_uom_meter","",""
"runway_YDOR_14","14","aerodrome_YDOR","1359.71","uom.product_uom_meter","",""
"runway_YDOR_32","32","aerodrome_YDOR","1359.71","uom.product_uom_meter","",""
"runway_YDPD_03","03","aerodrome_YDPD","1004.93","uom.product_uom_meter","",""
"runway_YDPD_21","21","aerodrome_YDPD","1004.93","uom.product_uom_meter","",""
"runway_YDPD_14","14","aerodrome_YDPD","779.98","uom.product_uom_meter","",""
"runway_YDPD_32","32","aerodrome_YDPD","779.98","uom.product_uom_meter","",""
"runway_YDPO_06","06","aerodrome_YDPO","1837.94","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YDPO_24","24","aerodrome_YDPO","1837.94","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YDPO_14","14","aerodrome_YDPO","879.96","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDPO_32","32","aerodrome_YDPO","879.96","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDPR_10","10","aerodrome_YDPR","899.77","uom.product_uom_meter","",""
"runway_YDPR_28","28","aerodrome_YDPR","899.77","uom.product_uom_meter","",""
"runway_YDPS_09","09","aerodrome_YDPS","999.74","uom.product_uom_meter","",""
"runway_YDPS_27","27","aerodrome_YDPS","999.74","uom.product_uom_meter","",""
"runway_YDPS_18","18","aerodrome_YDPS","919.89","uom.product_uom_meter","",""
"runway_YDPS_36","36","aerodrome_YDPS","919.89","uom.product_uom_meter","",""
"runway_YDPT_06","06","aerodrome_YDPT","899.77","uom.product_uom_meter","",""
"runway_YDPT_24","24","aerodrome_YDPT","899.77","uom.product_uom_meter","",""
"runway_YDPT_15","15","aerodrome_YDPT","549.86","uom.product_uom_meter","",""
"runway_YDPT_33","33","aerodrome_YDPT","549.86","uom.product_uom_meter","",""
"runway_YDPW_16","16","aerodrome_YDPW","899.77","uom.product_uom_meter","",""
"runway_YDPW_34","34","aerodrome_YDPW","899.77","uom.product_uom_meter","",""
"runway_YDRA_18","18","aerodrome_YDRA","999.74","uom.product_uom_meter","",""
"runway_YDRA_36","36","aerodrome_YDRA","999.74","uom.product_uom_meter","",""
"runway_YDRC_01","01","aerodrome_YDRC","599.85","uom.product_uom_meter","",""
"runway_YDRC_19","19","aerodrome_YDRC","599.85","uom.product_uom_meter","",""
"runway_YDRC_12","12","aerodrome_YDRC","1200.0","uom.product_uom_meter","",""
"runway_YDRC_30","30","aerodrome_YDRC","1200.0","uom.product_uom_meter","",""
"runway_YDRD_05","05","aerodrome_YDRD","1398.73","uom.product_uom_meter","",""
"runway_YDRD_23","23","aerodrome_YDRD","1398.73","uom.product_uom_meter","",""
"runway_YDRH_01","01","aerodrome_YDRH","923.85","uom.product_uom_meter","",""
"runway_YDRH_19","19","aerodrome_YDRH","923.85","uom.product_uom_meter","",""
"runway_YDRH_07","07","aerodrome_YDRH","819.0","uom.product_uom_meter","",""
"runway_YDRH_25","25","aerodrome_YDRH","819.0","uom.product_uom_meter","",""
"runway_YDRI_17","17","aerodrome_YDRI","949.76","uom.product_uom_meter","",""
"runway_YDRI_35","35","aerodrome_YDRI","949.76","uom.product_uom_meter","",""
"runway_YDRL_09","09","aerodrome_YDRL","999.74","uom.product_uom_meter","",""
"runway_YDRL_27","27","aerodrome_YDRL","999.74","uom.product_uom_meter","",""
"runway_YDRL_17","17","aerodrome_YDRL","599.85","uom.product_uom_meter","",""
"runway_YDRL_35","35","aerodrome_YDRL","599.85","uom.product_uom_meter","",""
"runway_YDUK_07","07","aerodrome_YDUK","1200.0","uom.product_uom_meter","",""
"runway_YDUK_25","25","aerodrome_YDUK","1200.0","uom.product_uom_meter","",""
"runway_YDUM_09","09","aerodrome_YDUM","899.77","uom.product_uom_meter","",""
"runway_YDUM_27","27","aerodrome_YDUM","899.77","uom.product_uom_meter","",""
"runway_YDUN_15","15","aerodrome_YDUN","889.71","uom.product_uom_meter","",""
"runway_YDUN_33","33","aerodrome_YDUN","889.71","uom.product_uom_meter","",""
"runway_YDVE_15","15","aerodrome_YDVE","999.74","uom.product_uom_meter","",""
"runway_YDVE_33","33","aerodrome_YDVE","999.74","uom.product_uom_meter","",""
"runway_YDVR_09","09","aerodrome_YDVR","1342.95","uom.product_uom_meter","",""
"runway_YDVR_27","27","aerodrome_YDVR","1342.95","uom.product_uom_meter","",""
"runway_YDWU_14","14","aerodrome_YDWU","1301.8","uom.product_uom_meter","",""
"runway_YDWU_32","32","aerodrome_YDWU","1301.8","uom.product_uom_meter","",""
"runway_YDYS_14","14","aerodrome_YDYS","1549.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YDYS_32","32","aerodrome_YDYS","1549.91","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YEAB_05","05","aerodrome_YEAB","1066.8","uom.product_uom_meter","",""
"runway_YEAB_23","23","aerodrome_YEAB","1066.8","uom.product_uom_meter","",""
"runway_YEAT_18","18","aerodrome_YEAT","821.74","uom.product_uom_meter","",""
"runway_YEAT_36","36","aerodrome_YEAT","821.74","uom.product_uom_meter","",""
"runway_YECH_05","05","aerodrome_YECH","510.24","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YECH_23","23","aerodrome_YECH","510.24","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YECH_17","17","aerodrome_YECH","1101.85","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YECH_35","35","aerodrome_YECH","1101.85","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YECL_08","08","aerodrome_YECL","1299.97","uom.product_uom_meter","",""
"runway_YECL_26","26","aerodrome_YECL","1299.97","uom.product_uom_meter","",""
"runway_YECL_18","18","aerodrome_YECL","499.87","uom.product_uom_meter","",""
"runway_YECL_36","36","aerodrome_YECL","499.87","uom.product_uom_meter","",""
"runway_YEDA_09","09","aerodrome_YEDA","1189.94","uom.product_uom_meter","",""
"runway_YEDA_27","27","aerodrome_YEDA","1189.94","uom.product_uom_meter","",""
"runway_YEDA_17","17","aerodrome_YEDA","1159.76","uom.product_uom_meter","",""
"runway_YEDA_35","35","aerodrome_YEDA","1159.76","uom.product_uom_meter","",""
"runway_YEDE_18","18","aerodrome_YEDE","999.74","uom.product_uom_meter","",""
"runway_YEDE_36","36","aerodrome_YEDE","999.74","uom.product_uom_meter","",""
"runway_YEDM_04","04","aerodrome_YEDM","1299.97","uom.product_uom_meter","",""
"runway_YEDM_22","22","aerodrome_YEDM","1299.97","uom.product_uom_meter","",""
"runway_YEDM_13","13","aerodrome_YEDM","1299.97","uom.product_uom_meter","",""
"runway_YEDM_31","31","aerodrome_YEDM","1299.97","uom.product_uom_meter","",""
"runway_YEEB_03","03","aerodrome_YEEB","1349.96","uom.product_uom_meter","",""
"runway_YEEB_21","21","aerodrome_YEEB","1349.96","uom.product_uom_meter","",""
"runway_YEES_10","10","aerodrome_YEES","699.82","uom.product_uom_meter","",""
"runway_YEES_28","28","aerodrome_YEES","699.82","uom.product_uom_meter","",""
"runway_YEGA_04","04","aerodrome_YEGA","1066.8","uom.product_uom_meter","",""
"runway_YEGA_22","22","aerodrome_YEGA","1066.8","uom.product_uom_meter","",""
"runway_YEIN_17","17","aerodrome_YEIN","1200.0","uom.product_uom_meter","",""
"runway_YEIN_35","35","aerodrome_YEIN","1200.0","uom.product_uom_meter","",""
"runway_YELD_10","10","aerodrome_YELD","1439.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YELD_28","28","aerodrome_YELD","1439.88","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YELE_12","12","aerodrome_YELE","949.76","uom.product_uom_meter","",""
"runway_YELE_30","30","aerodrome_YELE","949.76","uom.product_uom_meter","",""
"runway_YELK_13","13","aerodrome_YELK","976.88","uom.product_uom_meter","",""
"runway_YELK_31","31","aerodrome_YELK","976.88","uom.product_uom_meter","",""
"runway_YELL_14","14","aerodrome_YELL","1139.95","uom.product_uom_meter","",""
"runway_YELL_32","32","aerodrome_YELL","1139.95","uom.product_uom_meter","",""
"runway_YELM_01","01","aerodrome_YELM","899.77","uom.product_uom_meter","",""
"runway_YELM_19","19","aerodrome_YELM","899.77","uom.product_uom_meter","",""
"runway_YELN_18","18","aerodrome_YELN","1200.0","uom.product_uom_meter","",""
"runway_YELN_36","36","aerodrome_YELN","1200.0","uom.product_uom_meter","",""
"runway_YELS_18","18","aerodrome_YELS","1218.9","uom.product_uom_meter","",""
"runway_YELS_36","36","aerodrome_YELS","1218.9","uom.product_uom_meter","",""
"runway_YEMG_18","18","aerodrome_YEMG","1205.79","uom.product_uom_meter","",""
"runway_YEMG_36","36","aerodrome_YEMG","1205.79","uom.product_uom_meter","",""
"runway_YEML_06","06","aerodrome_YEML","1900.12","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YEML_24","24","aerodrome_YEML","1900.12","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YEML_15","15","aerodrome_YEML","925.98","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YEML_33","33","aerodrome_YEML","925.98","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YEMP_16","16","aerodrome_YEMP","673.0","uom.product_uom_meter","",""
"runway_YEMP_34","34","aerodrome_YEMP","673.0","uom.product_uom_meter","",""
"runway_YEPL_05","05","aerodrome_YEPL","1055.83","uom.product_uom_meter","",""
"runway_YEPL_23","23","aerodrome_YEPL","1055.83","uom.product_uom_meter","",""
"runway_YEPL_18","18","aerodrome_YEPL","1064.97","uom.product_uom_meter","",""
"runway_YEPL_36","36","aerodrome_YEPL","1064.97","uom.product_uom_meter","",""
"runway_YEPR_16","16","aerodrome_YEPR","899.77","uom.product_uom_meter","",""
"runway_YEPR_34","34","aerodrome_YEPR","899.77","uom.product_uom_meter","",""
"runway_YEQO_14","14","aerodrome_YEQO","1299.97","uom.product_uom_meter","",""
"runway_YEQO_32","32","aerodrome_YEQO","1299.97","uom.product_uom_meter","",""
"runway_YERA_10","10","aerodrome_YERA","999.74","uom.product_uom_meter","",""
"runway_YERA_28","28","aerodrome_YERA","999.74","uom.product_uom_meter","",""
"runway_YERA_16","16","aerodrome_YERA","1999.79","uom.product_uom_meter","",""
"runway_YERA_34","34","aerodrome_YERA","1999.79","uom.product_uom_meter","",""
"runway_YERH_04","04","aerodrome_YERH","1200.0","uom.product_uom_meter","",""
"runway_YERH_22","22","aerodrome_YERH","1200.0","uom.product_uom_meter","",""
"runway_YERH_18","18","aerodrome_YERH","1200.0","uom.product_uom_meter","",""
"runway_YERH_36","36","aerodrome_YERH","1200.0","uom.product_uom_meter","",""
"runway_YERL_09","09","aerodrome_YERL","1149.71","uom.product_uom_meter","",""
"runway_YERL_27","27","aerodrome_YERL","1149.71","uom.product_uom_meter","",""
"runway_YERN_05","05","aerodrome_YERN","1169.82","uom.product_uom_meter","",""
"runway_YERN_23","23","aerodrome_YERN","1169.82","uom.product_uom_meter","",""
"runway_YERO_15","15","aerodrome_YERO","1099.72","uom.product_uom_meter","",""
"runway_YERO_33","33","aerodrome_YERO","1099.72","uom.product_uom_meter","",""
"runway_YERU_08","08","aerodrome_YERU","899.77","uom.product_uom_meter","",""
"runway_YERU_26","26","aerodrome_YERU","899.77","uom.product_uom_meter","",""
"runway_YERU_17","17","aerodrome_YERU","999.74","uom.product_uom_meter","",""
"runway_YERU_35","35","aerodrome_YERU","999.74","uom.product_uom_meter","",""
"runway_YESC_17","17","aerodrome_YESC","1099.72","uom.product_uom_meter","",""
"runway_YESC_35","35","aerodrome_YESC","1099.72","uom.product_uom_meter","",""
"runway_YESP_03","03","aerodrome_YESP","1178.05","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YESP_21","21","aerodrome_YESP","1178.05","uom.product_uom_meter","17.98","uom.product_uom_meter"
"runway_YESP_11","11","aerodrome_YESP","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YESP_29","29","aerodrome_YESP","1499.92","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YEUA_01","01","aerodrome_YEUA","899.77","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_YEUA_19","19","aerodrome_YEUA","899.77","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_YEUA_15","15","aerodrome_YEUA","699.82","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_YEUA_33","33","aerodrome_YEUA","699.82","uom.product_uom_meter","10.06","uom.product_uom_meter"
"runway_YEUD_10","10","aerodrome_YEUD","869.9","uom.product_uom_meter","",""
"runway_YEUD_28","28","aerodrome_YEUD","869.9","uom.product_uom_meter","",""
"runway_YEUD_18","18","aerodrome_YEUD","633.98","uom.product_uom_meter","",""
"runway_YEUD_36","36","aerodrome_YEUD","633.98","uom.product_uom_meter","",""
"runway_YEUO_04","04","aerodrome_YEUO","1424.94","uom.product_uom_meter","",""
"runway_YEUO_22","22","aerodrome_YEUO","1424.94","uom.product_uom_meter","",""
"runway_YEVD_18","18","aerodrome_YEVD","1303.02","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YEVD_36","36","aerodrome_YEVD","1303.02","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YEVP_09","09","aerodrome_YEVP","1499.92","uom.product_uom_meter","",""
"runway_YEVP_27","27","aerodrome_YEVP","1499.92","uom.product_uom_meter","",""
"runway_YEXM_02","02","aerodrome_YEXM","1284.73","uom.product_uom_meter","",""
"runway_YEXM_20","20","aerodrome_YEXM","1284.73","uom.product_uom_meter","",""
"runway_YEYD_06","06","aerodrome_YEYD","999.74","uom.product_uom_meter","",""
"runway_YEYD_24","24","aerodrome_YEYD","999.74","uom.product_uom_meter","",""
"runway_YEYD_11","11","aerodrome_YEYD","999.74","uom.product_uom_meter","",""
"runway_YEYD_29","29","aerodrome_YEYD","999.74","uom.product_uom_meter","",""
"runway_YFBS_09","09","aerodrome_YFBS","1228.04","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YFBS_27","27","aerodrome_YFBS","1228.04","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_YFCK_18","18","aerodrome_YFCK","449.88","uom.product_uom_meter","",""
"runway_YFCK_36","36","aerodrome_YFCK","449.88","uom.product_uom_meter","",""
"runway_YFDF_12","12","aerodrome_YFDF","2300.02","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YFDF_30","30","aerodrome_YFDF","2300.02","uom.product_uom_meter","29.87","uom.product_uom_meter"
"runway_YFFT_03","03","aerodrome_YFFT","439.83","uom.product_uom_meter","",""
"runway_YFFT_21","21","aerodrome_YFFT","439.83","uom.product_uom_meter","",""
"runway_YFFT_14","14","aerodrome_YFFT","757.73","uom.product_uom_meter","",""
"runway_YFFT_32","32","aerodrome_YFFT","757.73","uom.product_uom_meter","",""
"runway_YFIL_05","05","aerodrome_YFIL","899.77","uom.product_uom_meter","",""
"runway_YFIL_23","23","aerodrome_YFIL","899.77","uom.product_uom_meter","",""
"runway_YFLI_05","05","aerodrome_YFLI","1069.85","uom.product_uom_meter","",""
"runway_YFLI_23","23","aerodrome_YFLI","1069.85","uom.product_uom_meter","",""
"runway_YFLI_14","14","aerodrome_YFLI","1719.99","uom.product_uom_meter","",""
"runway_YFLI_32","32","aerodrome_YFLI","1719.99","uom.product_uom_meter","",""
"runway_YFLS_18","18","aerodrome_YFLS","999.74","uom.product_uom_meter","",""
"runway_YFLS_36","36","aerodrome_YFLS","999.74","uom.product_uom_meter","",""
"runway_YFOR_09","09","aerodrome_YFOR","1399.95","uom.product_uom_meter","",""
"runway_YFOR_27","27","aerodrome_YFOR","1399.95","uom.product_uom_meter","",""
"runway_YFRD_06","06","aerodrome_YFRD","1099.72","uom.product_uom_meter","",""
"runway_YFRD_24","24","aerodrome_YFRD","1099.72","uom.product_uom_meter","",""
"runway_YFRD_18","18","aerodrome_YFRD","549.86","uom.product_uom_meter","",""
"runway_YFRD_36","36","aerodrome_YFRD","549.86","uom.product_uom_meter","",""
"runway_YFRG_17","17","aerodrome_YFRG","1159.76","uom.product_uom_meter","",""
"runway_YFRG_35","35","aerodrome_YFRG","1159.76","uom.product_uom_meter","",""
"runway_YFRK_08","08","aerodrome_YFRK","1999.79","uom.product_uom_meter","",""
"runway_YFRK_26","26","aerodrome_YFRK","1999.79","uom.product_uom_meter","",""
"runway_YFRT_09","09","aerodrome_YFRT","1349.04","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YFRT_27","27","aerodrome_YFRT","1349.04","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YFRT_18","18","aerodrome_YFRT","1519.12","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YFRT_36","36","aerodrome_YFRT","1519.12","uom.product_uom_meter","45.11","uom.product_uom_meter"
"runway_YFSA_09","09","aerodrome_YFSA","1004.93","uom.product_uom_meter","",""
"runway_YFSA_27","27","aerodrome_YFSA","1004.93","uom.product_uom_meter","",""
"runway_YFSK_09","09","aerodrome_YFSK","799.8","uom.product_uom_meter","",""
"runway_YFSK_27","27","aerodrome_YFSK","799.8","uom.product_uom_meter","",""
"runway_YFSK_18","18","aerodrome_YFSK","699.82","uom.product_uom_meter","",""
"runway_YFSK_36","36","aerodrome_YFSK","699.82","uom.product_uom_meter","",""
"runway_YFTA_15","15","aerodrome_YFTA","1532.84","uom.product_uom_meter","",""
